label,score
NEGATIVE,0.9989853501319885
NEGATIVE,0.9989526271820068
NEGATIVE,0.9991570711135864
NEGATIVE,0.9988849759101868
NEGATIVE,0.9996312856674194
NEGATIVE,0.9767657518386841
NEGATIVE,0.9989424347877502
NEGATIVE,0.9846551418304443
NEGATIVE,0.9654620289802551
NEGATIVE,0.9995365142822266
NEGATIVE,0.9477768540382385
NEGATIVE,0.9996556043624878
NEGATIVE,0.9991055130958557
NEGATIVE,0.9991768002510071
NEGATIVE,0.9981791973114014
NEGATIVE,0.9992741942405701
NEGATIVE,0.8351144790649414
NEGATIVE,0.7253943085670471
NEGATIVE,0.9990909099578857
NEGATIVE,0.9921844601631165
NEGATIVE,0.9263851046562195
POSITIVE,0.986928403377533
NEGATIVE,0.9994246959686279
NEGATIVE,0.99910968542099
NEGATIVE,0.9872326850891113
NEGATIVE,0.9973835349082947
NEGATIVE,0.9984003901481628
NEGATIVE,0.981657862663269
NEGATIVE,0.9973199963569641
NEGATIVE,0.9608398079872131
NEGATIVE,0.9986912608146667
NEGATIVE,0.9831711649894714
NEGATIVE,0.7044047713279724
NEGATIVE,0.9987989664077759
NEGATIVE,0.9943702816963196
POSITIVE,0.8238499164581299
NEGATIVE,0.9986878037452698
NEGATIVE,0.9943558573722839
NEGATIVE,0.9996365308761597
NEGATIVE,0.964177131652832
NEGATIVE,0.9984069466590881
NEGATIVE,0.9889955520629883
POSITIVE,0.9939123392105103
POSITIVE,0.8540711402893066
NEGATIVE,0.9926233291625977
POSITIVE,0.9838941693305969
NEGATIVE,0.9994980096817017
NEGATIVE,0.9991866946220398
NEGATIVE,0.9992249011993408
NEGATIVE,0.9991297125816345
NEGATIVE,0.9985097050666809
NEGATIVE,0.9980993866920471
POSITIVE,0.9507557153701782
NEGATIVE,0.9957171082496643
NEGATIVE,0.9950396418571472
NEGATIVE,0.9997351765632629
NEGATIVE,0.8380172252655029
NEGATIVE,0.9993218183517456
NEGATIVE,0.9991598129272461
NEGATIVE,0.9803155064582825
POSITIVE,0.9518604278564453
NEGATIVE,0.95404452085495
NEGATIVE,0.9954560995101929
NEGATIVE,0.9976014494895935
POSITIVE,0.9783830046653748
POSITIVE,0.9783830046653748
NEGATIVE,0.99846351146698
NEGATIVE,0.9977515339851379
NEGATIVE,0.9975583553314209
NEGATIVE,0.9679056406021118
NEGATIVE,0.8019663095474243
NEGATIVE,0.9927183389663696
NEGATIVE,0.9996649026870728
NEGATIVE,0.9988860487937927
NEGATIVE,0.9987612962722778
NEGATIVE,0.9981593489646912
NEGATIVE,0.998314619064331
NEGATIVE,0.9957351684570312
NEGATIVE,0.9993065595626831
POSITIVE,0.9963082671165466
NEGATIVE,0.9956142902374268
NEGATIVE,0.9991322159767151
NEGATIVE,0.9991242289543152
NEGATIVE,0.9994433522224426
NEGATIVE,0.9990671277046204
POSITIVE,0.9608110785484314
POSITIVE,0.9469692707061768
POSITIVE,0.928658664226532
NEGATIVE,0.9949427247047424
POSITIVE,0.9945639371871948
NEGATIVE,0.9885464906692505
NEGATIVE,0.9981416463851929
NEGATIVE,0.9987807869911194
NEGATIVE,0.9996691942214966
NEGATIVE,0.9959284663200378
POSITIVE,0.9825237393379211
POSITIVE,0.9786832332611084
POSITIVE,0.9995203018188477
NEGATIVE,0.9971861243247986
NEGATIVE,0.9991781115531921
NEGATIVE,0.976504385471344
NEGATIVE,0.9858260750770569
NEGATIVE,0.998913049697876
NEGATIVE,0.9979745745658875
NEGATIVE,0.995429515838623
NEGATIVE,0.9988547563552856
NEGATIVE,0.999285876750946
POSITIVE,0.9990121126174927
POSITIVE,0.6129701733589172
NEGATIVE,0.9989761114120483
NEGATIVE,0.9969858527183533
NEGATIVE,0.9994565844535828
NEGATIVE,0.9985553622245789
NEGATIVE,0.9990608096122742
NEGATIVE,0.9936648607254028
POSITIVE,0.5504730343818665
POSITIVE,0.673759400844574
NEGATIVE,0.9925669431686401
NEGATIVE,0.9988073110580444
NEGATIVE,0.9995637536048889
NEGATIVE,0.998026430606842
POSITIVE,0.9775698184967041
NEGATIVE,0.9945047497749329
NEGATIVE,0.725568950176239
NEGATIVE,0.9995452761650085
NEGATIVE,0.9921954870223999
NEGATIVE,0.9944979548454285
NEGATIVE,0.9938589930534363
POSITIVE,0.9565921425819397
NEGATIVE,0.9993113279342651
NEGATIVE,0.9831346273422241
NEGATIVE,0.9985525012016296
NEGATIVE,0.9951267242431641
NEGATIVE,0.999025821685791
NEGATIVE,0.9975302815437317
NEGATIVE,0.9982731342315674
NEGATIVE,0.9995691180229187
NEGATIVE,0.9994788765907288
POSITIVE,0.8413946032524109
NEGATIVE,0.984271228313446
NEGATIVE,0.999040424823761
NEGATIVE,0.9437397122383118
NEGATIVE,0.8712116479873657
NEGATIVE,0.9991965889930725
NEGATIVE,0.995594322681427
NEGATIVE,0.9972968697547913
NEGATIVE,0.9982700347900391
NEGATIVE,0.9990986585617065
NEGATIVE,0.9987068176269531
POSITIVE,0.9980531930923462
NEGATIVE,0.9988365769386292
NEGATIVE,0.9934849143028259
POSITIVE,0.9859058856964111
NEGATIVE,0.9867801070213318
NEGATIVE,0.9861778020858765
NEGATIVE,0.9963886737823486
NEGATIVE,0.9692187905311584
POSITIVE,0.9947260022163391
NEGATIVE,0.9897504448890686
NEGATIVE,0.9989884495735168
NEGATIVE,0.5436202883720398
NEGATIVE,0.998250424861908
NEGATIVE,0.9971019625663757
NEGATIVE,0.9979408383369446
NEGATIVE,0.9822856187820435
NEGATIVE,0.999000608921051
NEGATIVE,0.9997945427894592
NEGATIVE,0.9994156360626221
NEGATIVE,0.9883434772491455
NEGATIVE,0.9906162619590759
NEGATIVE,0.9982452392578125
NEGATIVE,0.999729573726654
NEGATIVE,0.9986722469329834
NEGATIVE,0.9989925026893616
NEGATIVE,0.9993500113487244
NEGATIVE,0.990149974822998
NEGATIVE,0.9994193315505981
NEGATIVE,0.9024484157562256
NEGATIVE,0.9540208578109741
NEGATIVE,0.9952964186668396
NEGATIVE,0.9585011005401611
POSITIVE,0.810298502445221
POSITIVE,0.60529625415802
NEGATIVE,0.9985659718513489
NEGATIVE,0.9990118741989136
NEGATIVE,0.9792485237121582
POSITIVE,0.9581437706947327
NEGATIVE,0.9995519518852234
NEGATIVE,0.9995644688606262
NEGATIVE,0.9959790706634521
POSITIVE,0.99623703956604
NEGATIVE,0.9978252649307251
NEGATIVE,0.9967353940010071
NEGATIVE,0.9992921352386475
NEGATIVE,0.9996788501739502
NEGATIVE,0.998346209526062
NEGATIVE,0.9944013953208923
NEGATIVE,0.97782963514328
NEGATIVE,0.9979202151298523
POSITIVE,0.9600474834442139
NEGATIVE,0.9977573752403259
NEGATIVE,0.9398245811462402
NEGATIVE,0.9997149109840393
NEGATIVE,0.9987334609031677
NEGATIVE,0.9992570281028748
NEGATIVE,0.9990403056144714
NEGATIVE,0.9996423721313477
NEGATIVE,0.999174177646637
NEGATIVE,0.999182403087616
NEGATIVE,0.9991876482963562
NEGATIVE,0.9428160786628723
NEGATIVE,0.9994620680809021
NEGATIVE,0.9997559189796448
NEGATIVE,0.9881161451339722
NEGATIVE,0.9908944368362427
NEGATIVE,0.9994450211524963
NEGATIVE,0.9994997978210449
NEGATIVE,0.9899646639823914
NEGATIVE,0.9941788911819458
NEGATIVE,0.9996907711029053
NEGATIVE,0.9997432827949524
NEGATIVE,0.9984431862831116
NEGATIVE,0.9970908164978027
NEGATIVE,0.9993215799331665
NEGATIVE,0.9997859597206116
NEGATIVE,0.998783528804779
POSITIVE,0.8791680335998535
NEGATIVE,0.9981741905212402
NEGATIVE,0.9993392825126648
NEGATIVE,0.9850028157234192
POSITIVE,0.938612163066864
NEGATIVE,0.9971551895141602
NEGATIVE,0.9960585832595825
POSITIVE,0.870825469493866
NEGATIVE,0.9971227049827576
NEGATIVE,0.9995156526565552
POSITIVE,0.9810925126075745
NEGATIVE,0.9965984225273132
NEGATIVE,0.9526845216751099
NEGATIVE,0.998761773109436
NEGATIVE,0.9976632595062256
NEGATIVE,0.9989994168281555
NEGATIVE,0.9766008853912354
NEGATIVE,0.9947570562362671
NEGATIVE,0.9954491257667542
NEGATIVE,0.9440301060676575
NEGATIVE,0.9990915060043335
NEGATIVE,0.9991289973258972
NEGATIVE,0.9964190721511841
NEGATIVE,0.9991876482963562
NEGATIVE,0.9992666840553284
NEGATIVE,0.9981971383094788
NEGATIVE,0.99741530418396
NEGATIVE,0.9997469782829285
NEGATIVE,0.9989756345748901
NEGATIVE,0.9988850951194763
NEGATIVE,0.99965500831604
NEGATIVE,0.9992486834526062
NEGATIVE,0.9988237023353577
NEGATIVE,0.7803502678871155
NEGATIVE,0.9988263249397278
POSITIVE,0.8462592959403992
NEGATIVE,0.8805158138275146
NEGATIVE,0.9892174005508423
NEGATIVE,0.9683927297592163
NEGATIVE,0.9983258843421936
NEGATIVE,0.998826801776886
NEGATIVE,0.9983426332473755
NEGATIVE,0.9986293315887451
POSITIVE,0.6363375782966614
NEGATIVE,0.9979887008666992
NEGATIVE,0.9963047504425049
NEGATIVE,0.9972279667854309
NEGATIVE,0.9984810948371887
POSITIVE,0.7261638641357422
POSITIVE,0.9992275238037109
NEGATIVE,0.8724713921546936
NEGATIVE,0.99601811170578
NEGATIVE,0.998566210269928
NEGATIVE,0.9914268255233765
NEGATIVE,0.9943390488624573
NEGATIVE,0.7050270438194275
NEGATIVE,0.999810516834259
NEGATIVE,0.9994813799858093
POSITIVE,0.975892961025238
NEGATIVE,0.8752719163894653
NEGATIVE,0.9984763264656067
NEGATIVE,0.9955299496650696
NEGATIVE,0.9958038926124573
NEGATIVE,0.9562841653823853
NEGATIVE,0.9859777688980103
NEGATIVE,0.937498927116394
NEGATIVE,0.9991752505302429
NEGATIVE,0.997512698173523
NEGATIVE,0.687738835811615
NEGATIVE,0.9988178610801697
NEGATIVE,0.9997357726097107
NEGATIVE,0.9996486902236938
NEGATIVE,0.9992042183876038
NEGATIVE,0.9994545578956604
NEGATIVE,0.901983916759491
NEGATIVE,0.9972694516181946
POSITIVE,0.9924010038375854
NEGATIVE,0.9982637763023376
NEGATIVE,0.9965973496437073
NEGATIVE,0.9855999946594238
NEGATIVE,0.9953598380088806
POSITIVE,0.9967707395553589
NEGATIVE,0.9853231906890869
NEGATIVE,0.9907884001731873
NEGATIVE,0.9672360420227051
NEGATIVE,0.998256504535675
NEGATIVE,0.945600688457489
NEGATIVE,0.9972418546676636
NEGATIVE,0.9976110458374023
NEGATIVE,0.9992813467979431
NEGATIVE,0.9925459027290344
POSITIVE,0.9495117664337158
POSITIVE,0.9622114896774292
NEGATIVE,0.9992916584014893
NEGATIVE,0.9933158755302429
NEGATIVE,0.9992062449455261
NEGATIVE,0.9842183589935303
NEGATIVE,0.9995846152305603
NEGATIVE,0.9897047877311707
NEGATIVE,0.9995235204696655
NEGATIVE,0.9997448325157166
NEGATIVE,0.9987912774085999
NEGATIVE,0.9984001517295837
NEGATIVE,0.9958836436271667
NEGATIVE,0.9996157884597778
NEGATIVE,0.9994161128997803
NEGATIVE,0.9997574687004089
NEGATIVE,0.9997329115867615
NEGATIVE,0.9997344613075256
POSITIVE,0.9088491797447205
NEGATIVE,0.9993467926979065
NEGATIVE,0.9658187627792358
POSITIVE,0.9798688292503357
NEGATIVE,0.8674558997154236
NEGATIVE,0.9856418967247009
NEGATIVE,0.9993816614151001
NEGATIVE,0.9995723366737366
NEGATIVE,0.9936336278915405
NEGATIVE,0.9989145994186401
NEGATIVE,0.9877886176109314
NEGATIVE,0.999692440032959
NEGATIVE,0.9940482378005981
NEGATIVE,0.9963842630386353
NEGATIVE,0.9984295964241028
NEGATIVE,0.9994794726371765
NEGATIVE,0.9994621872901917
NEGATIVE,0.9847972989082336
NEGATIVE,0.9991835951805115
NEGATIVE,0.6128451824188232
NEGATIVE,0.9981189370155334
NEGATIVE,0.9928332567214966
NEGATIVE,0.9989290833473206
NEGATIVE,0.9977982044219971
NEGATIVE,0.996383786201477
NEGATIVE,0.999103307723999
NEGATIVE,0.9919008016586304
NEGATIVE,0.5482344031333923
NEGATIVE,0.9131811261177063
NEGATIVE,0.9994516968727112
POSITIVE,0.9712151885032654
NEGATIVE,0.9979750514030457
NEGATIVE,0.9968665242195129
NEGATIVE,0.9968165755271912
POSITIVE,0.8386877775192261
NEGATIVE,0.9934325218200684
NEGATIVE,0.9940535426139832
NEGATIVE,0.9935259819030762
NEGATIVE,0.9926143884658813
NEGATIVE,0.9668389558792114
NEGATIVE,0.9994757771492004
NEGATIVE,0.9969151020050049
NEGATIVE,0.9996668100357056
NEGATIVE,0.9923257827758789
NEGATIVE,0.9948744177818298
POSITIVE,0.7630553245544434
NEGATIVE,0.9990116357803345
NEGATIVE,0.9901094436645508
NEGATIVE,0.9992790818214417
NEGATIVE,0.9275856614112854
NEGATIVE,0.6967317461967468
NEGATIVE,0.9987903237342834
POSITIVE,0.7541617155075073
POSITIVE,0.8909479379653931
NEGATIVE,0.9829325675964355
NEGATIVE,0.9765223264694214
NEGATIVE,0.9974967837333679
NEGATIVE,0.9956589937210083
POSITIVE,0.9696044921875
NEGATIVE,0.9976322650909424
NEGATIVE,0.9975939393043518
POSITIVE,0.9943854808807373
NEGATIVE,0.9994418025016785
NEGATIVE,0.6272962093353271
NEGATIVE,0.9945811629295349
NEGATIVE,0.9973335266113281
NEGATIVE,0.9595391750335693
NEGATIVE,0.9993031024932861
NEGATIVE,0.9969642758369446
NEGATIVE,0.9982057809829712
NEGATIVE,0.9994046688079834
NEGATIVE,0.9921919703483582
NEGATIVE,0.9994491934776306
NEGATIVE,0.9917134046554565
NEGATIVE,0.9992485642433167
POSITIVE,0.9936721324920654
POSITIVE,0.9471737146377563
NEGATIVE,0.9965341091156006
POSITIVE,0.7400157451629639
NEGATIVE,0.9957618117332458
NEGATIVE,0.9789562821388245
NEGATIVE,0.9841959476470947
NEGATIVE,0.9939020872116089
NEGATIVE,0.9972023963928223
POSITIVE,0.9960604310035706
NEGATIVE,0.9902745485305786
NEGATIVE,0.9991278052330017
NEGATIVE,0.9958617687225342
NEGATIVE,0.9955087900161743
NEGATIVE,0.9547138810157776
NEGATIVE,0.9978359341621399
NEGATIVE,0.9994127750396729
NEGATIVE,0.9983586668968201
NEGATIVE,0.9990569949150085
NEGATIVE,0.9970657229423523
NEGATIVE,0.9997673630714417
NEGATIVE,0.9985120892524719
NEGATIVE,0.9887929558753967
NEGATIVE,0.998765230178833
NEGATIVE,0.9967707395553589
NEGATIVE,0.9982134103775024
NEGATIVE,0.998946487903595
POSITIVE,0.9895215034484863
NEGATIVE,0.9986079335212708
NEGATIVE,0.9997503161430359
NEGATIVE,0.9985775947570801
NEGATIVE,0.9947983026504517
NEGATIVE,0.9967870712280273
NEGATIVE,0.9995788931846619
NEGATIVE,0.9996086955070496
NEGATIVE,0.9970914125442505
NEGATIVE,0.9994869232177734
NEGATIVE,0.9980796575546265
NEGATIVE,0.9996862411499023
NEGATIVE,0.9991620779037476
NEGATIVE,0.995571494102478
NEGATIVE,0.8737037777900696
NEGATIVE,0.9914271831512451
NEGATIVE,0.9993355870246887
NEGATIVE,0.9875856637954712
NEGATIVE,0.9995433688163757
NEGATIVE,0.9853911399841309
NEGATIVE,0.9994120597839355
NEGATIVE,0.9996962547302246
NEGATIVE,0.9992554783821106
NEGATIVE,0.9817833304405212
NEGATIVE,0.9899961948394775
NEGATIVE,0.997113823890686
NEGATIVE,0.9936025738716125
NEGATIVE,0.9810945987701416
NEGATIVE,0.993763267993927
POSITIVE,0.9788556694984436
NEGATIVE,0.9967652559280396
NEGATIVE,0.9987758994102478
NEGATIVE,0.9993888139724731
POSITIVE,0.9674166440963745
NEGATIVE,0.9955267310142517
NEGATIVE,0.9936597943305969
NEGATIVE,0.9974320530891418
NEGATIVE,0.6598051190376282
NEGATIVE,0.9990803003311157
NEGATIVE,0.998976469039917
NEGATIVE,0.9997743964195251
NEGATIVE,0.9893426895141602
NEGATIVE,0.9972429275512695
NEGATIVE,0.9986035227775574
NEGATIVE,0.9996528625488281
NEGATIVE,0.9996008276939392
NEGATIVE,0.9564175009727478
POSITIVE,0.7297306060791016
NEGATIVE,0.995275616645813
NEGATIVE,0.9908061623573303
NEGATIVE,0.9993377327919006
NEGATIVE,0.9942268133163452
NEGATIVE,0.9954012632369995
NEGATIVE,0.9991909861564636
NEGATIVE,0.9797691106796265
NEGATIVE,0.8934644460678101
NEGATIVE,0.9590347409248352
NEGATIVE,0.9994603991508484
NEGATIVE,0.9996514320373535
NEGATIVE,0.9995566010475159
NEGATIVE,0.997308611869812
POSITIVE,0.9351403117179871
NEGATIVE,0.9660162925720215
NEGATIVE,0.9952191710472107
NEGATIVE,0.9988633394241333
NEGATIVE,0.9595518112182617
NEGATIVE,0.9953082203865051
NEGATIVE,0.9985827207565308
NEGATIVE,0.9995423555374146
NEGATIVE,0.9226279258728027
NEGATIVE,0.873395562171936
POSITIVE,0.9353940486907959
NEGATIVE,0.9585219025611877
NEGATIVE,0.9992339611053467
NEGATIVE,0.9962725639343262
NEGATIVE,0.668509304523468
NEGATIVE,0.9971600770950317
NEGATIVE,0.9989013671875
NEGATIVE,0.9978367686271667
NEGATIVE,0.998372495174408
NEGATIVE,0.9987706542015076
NEGATIVE,0.9993962049484253
NEGATIVE,0.9994938373565674
NEGATIVE,0.9815123081207275
NEGATIVE,0.9611313343048096
NEGATIVE,0.9842151999473572
NEGATIVE,0.8364203572273254
NEGATIVE,0.9991280436515808
NEGATIVE,0.9770429134368896
NEGATIVE,0.8922758102416992
NEGATIVE,0.9968042373657227
NEGATIVE,0.9982771873474121
NEGATIVE,0.9968619346618652
POSITIVE,0.9666419625282288
NEGATIVE,0.9826623201370239
POSITIVE,0.7286195158958435
NEGATIVE,0.9978862404823303
NEGATIVE,0.9997108578681946
NEGATIVE,0.9988917708396912
NEGATIVE,0.9996892213821411
NEGATIVE,0.9636713862419128
NEGATIVE,0.9992844462394714
NEGATIVE,0.9855883121490479
NEGATIVE,0.992480993270874
NEGATIVE,0.9997348189353943
NEGATIVE,0.9854031801223755
NEGATIVE,0.9997499585151672
NEGATIVE,0.9941607117652893
NEGATIVE,0.9997338652610779
NEGATIVE,0.965530276298523
NEGATIVE,0.9813461899757385
NEGATIVE,0.9980117082595825
NEGATIVE,0.9993915557861328
NEGATIVE,0.9958336353302002
NEGATIVE,0.9941773414611816
NEGATIVE,0.9959198236465454
NEGATIVE,0.9143242835998535
NEGATIVE,0.9990233182907104
NEGATIVE,0.9996858835220337
NEGATIVE,0.9989911913871765
NEGATIVE,0.8659266233444214
NEGATIVE,0.9975396394729614
NEGATIVE,0.9995655417442322
NEGATIVE,0.9997988343238831
NEGATIVE,0.9997988343238831
NEGATIVE,0.9997041821479797
NEGATIVE,0.9996535778045654
NEGATIVE,0.988801121711731
NEGATIVE,0.9995237588882446
NEGATIVE,0.999039351940155
NEGATIVE,0.9986935257911682
NEGATIVE,0.9934148788452148
NEGATIVE,0.9937658309936523
NEGATIVE,0.9993903636932373
NEGATIVE,0.9968137145042419
NEGATIVE,0.9977353811264038
NEGATIVE,0.9927634596824646
NEGATIVE,0.9988318085670471
NEGATIVE,0.9979735016822815
NEGATIVE,0.9997207522392273
NEGATIVE,0.9949041604995728
NEGATIVE,0.9975337982177734
NEGATIVE,0.9989474415779114
NEGATIVE,0.9907559752464294
NEGATIVE,0.9908139109611511
NEGATIVE,0.9761345982551575
NEGATIVE,0.9917744994163513
NEGATIVE,0.986855149269104
NEGATIVE,0.9975882768630981
NEGATIVE,0.9972324967384338
NEGATIVE,0.9980996251106262
NEGATIVE,0.999362051486969
NEGATIVE,0.9936566948890686
NEGATIVE,0.9981163740158081
NEGATIVE,0.999613344669342
NEGATIVE,0.9950628876686096
NEGATIVE,0.9986929297447205
NEGATIVE,0.993064820766449
NEGATIVE,0.9972379207611084
NEGATIVE,0.9842476844787598
NEGATIVE,0.9992973804473877
NEGATIVE,0.9842476844787598
NEGATIVE,0.9892562627792358
NEGATIVE,0.9897140264511108
NEGATIVE,0.9436109662055969
NEGATIVE,0.9973766803741455
NEGATIVE,0.7458009719848633
POSITIVE,0.5641984939575195
NEGATIVE,0.9994457364082336
POSITIVE,0.9152683019638062
NEGATIVE,0.8182606101036072
NEGATIVE,0.9857423305511475
NEGATIVE,0.9976534247398376
NEGATIVE,0.9995390176773071
NEGATIVE,0.9967676401138306
NEGATIVE,0.992996871471405
NEGATIVE,0.9996323585510254
NEGATIVE,0.9945293068885803
NEGATIVE,0.9831579923629761
NEGATIVE,0.967787504196167
NEGATIVE,0.990395724773407
POSITIVE,0.7762346267700195
NEGATIVE,0.9993622899055481
NEGATIVE,0.9967959523200989
NEGATIVE,0.9913416504859924
NEGATIVE,0.999455988407135
NEGATIVE,0.998379111289978
POSITIVE,0.73345547914505
NEGATIVE,0.6540025472640991
POSITIVE,0.8201360106468201
NEGATIVE,0.9980036616325378
NEGATIVE,0.9977356195449829
NEGATIVE,0.9878778457641602
NEGATIVE,0.9983637928962708
NEGATIVE,0.9997345805168152
NEGATIVE,0.9957960844039917
NEGATIVE,0.9978793859481812
NEGATIVE,0.998790442943573
NEGATIVE,0.9947320222854614
POSITIVE,0.9690054059028625
NEGATIVE,0.990637481212616
NEGATIVE,0.999632716178894
NEGATIVE,0.9985561966896057
NEGATIVE,0.9964021444320679
NEGATIVE,0.9996036887168884
NEGATIVE,0.9991353154182434
NEGATIVE,0.9992690682411194
NEGATIVE,0.9995591044425964
NEGATIVE,0.9995529055595398
NEGATIVE,0.9995803236961365
NEGATIVE,0.9943596720695496
NEGATIVE,0.999138593673706
NEGATIVE,0.9996032118797302
NEGATIVE,0.9863384366035461
NEGATIVE,0.9994218349456787
NEGATIVE,0.9996374845504761
NEGATIVE,0.9878627061843872
NEGATIVE,0.9996111989021301
NEGATIVE,0.9933061003684998
NEGATIVE,0.9982544779777527
NEGATIVE,0.9980589747428894
NEGATIVE,0.9994644522666931
NEGATIVE,0.9985917210578918
NEGATIVE,0.9972912669181824
NEGATIVE,0.999602735042572
NEGATIVE,0.9980547428131104
POSITIVE,0.9910921454429626
POSITIVE,0.6671547889709473
NEGATIVE,0.9986288547515869
NEGATIVE,0.9983277916908264
NEGATIVE,0.999606192111969
NEGATIVE,0.9968110918998718
NEGATIVE,0.994001567363739
NEGATIVE,0.9996446371078491
POSITIVE,0.7871705889701843
NEGATIVE,0.989891767501831
NEGATIVE,0.9961498975753784
NEGATIVE,0.8371900916099548
NEGATIVE,0.9976933598518372
NEGATIVE,0.9981594681739807
NEGATIVE,0.9991722106933594
POSITIVE,0.6571232676506042
NEGATIVE,0.9991740584373474
NEGATIVE,0.981813907623291
NEGATIVE,0.9980402588844299
NEGATIVE,0.9896356463432312
NEGATIVE,0.9906800389289856
NEGATIVE,0.9697060585021973
POSITIVE,0.9384211897850037
NEGATIVE,0.9983409643173218
NEGATIVE,0.9582135677337646
NEGATIVE,0.9994188547134399
NEGATIVE,0.9983609318733215
NEGATIVE,0.9936403632164001
POSITIVE,0.6199368238449097
NEGATIVE,0.9852059483528137
POSITIVE,0.7063152194023132
NEGATIVE,0.9716843366622925
NEGATIVE,0.9997579455375671
POSITIVE,0.640006959438324
NEGATIVE,0.9956152439117432
NEGATIVE,0.9971791505813599
NEGATIVE,0.997718870639801
NEGATIVE,0.9992685914039612
NEGATIVE,0.9992994070053101
NEGATIVE,0.9990315437316895
NEGATIVE,0.9990664124488831
NEGATIVE,0.9971476197242737
NEGATIVE,0.909080445766449
NEGATIVE,0.9897508025169373
NEGATIVE,0.9952473044395447
NEGATIVE,0.9863126873970032
NEGATIVE,0.9943766593933105
NEGATIVE,0.9979861974716187
NEGATIVE,0.9480538368225098
NEGATIVE,0.998874843120575
NEGATIVE,0.9955293536186218
NEGATIVE,0.9970483183860779
NEGATIVE,0.9990938901901245
NEGATIVE,0.999748170375824
NEGATIVE,0.9985219836235046
NEGATIVE,0.9997116923332214
NEGATIVE,0.9943238496780396
NEGATIVE,0.9658216238021851
NEGATIVE,0.9922067523002625
NEGATIVE,0.997334897518158
NEGATIVE,0.9973588585853577
POSITIVE,0.9875969290733337
NEGATIVE,0.9759854078292847
NEGATIVE,0.9979133009910583
NEGATIVE,0.9997376799583435
NEGATIVE,0.9965820908546448
NEGATIVE,0.9973886609077454
NEGATIVE,0.9992734789848328
